date,min,max,median,q1,q3,stdev,count
2024-09-08T00:00:00.000Z,5.95,40.83,11.1,8.5,18.25,7.981,479
2024-09-09T00:00:00.000Z,8.73,44.53,18.85,15.65,26.02,8.212,479
2024-09-10T00:00:00.000Z,3.28,33.4,8.88,6.43,17.27,7.962,459
2024-09-11T00:00:00.000Z,3,35.17,8.75,5.8,14.13,5.582,483
2024-09-12T00:00:00.000Z,2.4,36.95,12.67,8.48,18.42,7.868,490
2024-09-13T00:00:00.000Z,2,17.23,12.2,3.45,13.67,5.043,456
2024-09-14T00:00:00.000Z,2.25,20.7,11.1,7.64,14.93,4.613,501
2024-09-15T00:00:00.000Z,9.25,48.42,17.3,13.44,18.75,5.884,481
2024-09-16T00:00:00.000Z,8.5,33.08,17.48,13.6,21.95,5.71,533
2024-09-17T00:00:00.000Z,7.32,36.97,13.92,9.8,19.12,7.923,548
2024-09-18T00:00:00.000Z,7.18,77.55,13.63,10.81,17.71,5.945,529
2024-09-19T00:00:00.000Z,1.77,26.58,8.52,5.43,12.93,5.851,531
2024-09-20T00:00:00.000Z,6.6,37.42,15.2,9.93,17.75,5.233,543
2024-09-21T00:00:00.000Z,9.38,35.17,16.75,12.22,20.13,6.037,549
2024-09-22T00:00:00.000Z,6.7,46.78,16.25,10.23,23.95,9.797,551
2024-09-23T00:00:00.000Z,7.82,25.98,17.13,13.13,20.92,4.546,542
2024-09-24T00:00:00.000Z,9.48,43.3,19.42,14.98,22.6,7.146,545
2024-09-25T00:00:00.000Z,14.1,35,21.43,17.72,28.38,5.661,488
2024-09-26T00:00:00.000Z,13.95,44.55,18.25,16.52,30.33,8.591,274
2024-09-27T00:00:00.000Z,7.5,25.13,12.63,9.72,15,3.781,413
2024-09-28T00:00:00.000Z,4.65,29.73,11.79,7,23.35,7.976,395
2024-09-29T00:00:00.000Z,9.57,52.7,19.73,15.93,27.17,7.872,555
2024-09-30T00:00:00.000Z,7.5,51.03,15.99,11.23,22.24,9.786,552
2024-10-01T00:00:00.000Z,8.85,38.58,17.39,14.43,30.56,8.794,536
2024-10-02T00:00:00.000Z,10,47.97,24.17,16.1,34.03,10.608,552
2024-10-03T00:00:00.000Z,11.05,57.5,27.5,16.6,39.72,12.903,545
2024-10-04T00:00:00.000Z,11.82,46.28,19.17,14.26,24.75,8.121,565
2024-10-05T00:00:00.000Z,3.05,30.3,10.93,7.78,17.16,7.367,509
2024-10-06T00:00:00.000Z,4.07,37.15,8.56,5.85,16.32,9.191,504
2024-10-07T00:00:00.000Z,4.3,73.95,22.79,14.85,27.5,11.04,554
2024-10-08T00:00:00.000Z,7.28,48.55,17.75,12.05,25.2,10.049,547
2024-10-09T00:00:00.000Z,3.17,28.4,10.93,6.47,19.63,7.322,547
2024-10-10T00:00:00.000Z,2.6,28.88,14.24,5.95,20.02,7.565,544
2024-10-11T00:00:00.000Z,4.7,26.83,14.41,9.75,20.98,6.33,554
2024-10-12T00:00:00.000Z,5.47,60.72,20.34,8.77,39.45,14.907,562
2024-10-13T00:00:00.000Z,4.13,48.92,20.39,9.8,26.85,11.871,555
2024-10-14T00:00:00.000Z,7.3,38.95,20.52,14.04,29.66,8.194,552
2024-10-15T00:00:00.000Z,6.47,43.33,22.85,14.29,28.67,8.986,521
2024-10-16T00:00:00.000Z,6.1,49.45,18.07,10.63,24.85,11.107,566
2024-10-17T00:00:00.000Z,8.63,86.75,26.15,21.83,74.7,26.257,525
2024-10-18T00:00:00.000Z,10.19,101.22,57.72,27.9,83.18,27.568,554
2024-10-19T00:00:00.000Z,17.98,120.97,56.83,37.5,101.31,33.091,549
2024-10-20T00:00:00.000Z,26.6,112.75,80.45,38.31,105.14,31.846,497
2024-10-21T00:00:00.000Z,40.15,131.8,84.4,56.18,122.06,30.703,565
2024-10-22T00:00:00.000Z,52.2,143.97,81.22,73.02,106.45,22.96,545
2024-10-23T00:00:00.000Z,17.6,152.05,39.08,29.48,45.92,40.817,567
2024-10-24T00:00:00.000Z,11.98,41.75,23.25,17.14,27.3,6.099,543
2024-10-25T00:00:00.000Z,8.27,47.35,22.52,16.39,29.42,8.37,506
2024-10-26T00:00:00.000Z,10.19,229.65,35.29,18.19,74.79,55.232,540
2024-10-27T00:00:00.000Z,27.5,225.17,119.45,43,164.38,60.434,537
2024-10-28T00:00:00.000Z,49.8,180.48,111.42,66.98,144.53,40.92,540
2024-10-29T00:00:00.000Z,30.27,203.77,83.23,46.9,109.55,49.548,554
2024-10-30T00:00:00.000Z,13.88,83.5,29.48,25.85,43.7,14.801,543
2024-10-31T00:00:00.000Z,12.38,56.47,31.63,27.08,38.54,10.069,554
2024-11-01T00:00:00.000Z,9.94,151.05,29.76,20.07,42.33,22.858,534
2024-11-02T00:00:00.000Z,24.63,381.6,52.85,40.14,112.7,99.087,537
2024-11-03T00:00:00.000Z,68.56,335.85,112.7,94.99,198.92,80.16,536
2024-11-04T00:00:00.000Z,22.75,120.63,57.82,38.45,77.97,26.657,474
2024-11-05T00:00:00.000Z,69.28,224.9,138.68,91.05,161.12,44.669,400
2024-11-06T00:00:00.000Z,108.85,339.17,211.63,163.07,258.52,57.63,383
2024-11-07T00:00:00.000Z,118.45,285.6,214.48,148.8,250.75,53.533,471
2024-11-08T00:00:00.000Z,138.32,256.77,210.35,157.56,236.63,38.778,417
2024-11-09T00:00:00.000Z,122.45,266.6,186.32,136.07,205.65,39.834,398
2024-11-10T00:00:00.000Z,77.09,250.98,145.35,102.63,170.21,44.649,389
2024-11-11T00:00:00.000Z,104.32,378.27,157.1,125.19,299.14,91.342,433
2024-11-12T00:00:00.000Z,77.78,296.2,153.88,96.97,189.27,53.092,282
2024-11-13T00:00:00.000Z,79.38,241.68,109.44,97.55,120.15,30.473,344
2024-11-14T00:00:00.000Z,134.75,335.88,225.75,213.6,280.48,44.474,338
2024-11-15T00:00:00.000Z,120.95,265.38,159.8,135.25,184.5,30.37,480
2024-11-16T00:00:00.000Z,149.88,190.82,178.77,162.97,181.73,11.217,72
2024-11-17T00:00:00.000Z,14.6,120.78,45.55,27.73,69.81,25.445,527
2024-11-18T00:00:00.000Z,9.68,113.53,30.58,19.45,54.5,31.556,482
